NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
2979930,2022-04-07,2022-04-07,17:25:30,17:33:00,18745.0,2499000.0,"7,500",158.6,156.3,A,1,A1,ascending,Hengelo,Hengelo-Noord,Hengelo,Duitse grens,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980134,2022-04-07,2022-04-07,17:52:29,17:54:00,3185.0,2100000.0,"1,517",159.5,157.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980627,2022-04-08,2022-04-08,13:35:27,13:46:00,29127.0,2761000.0,"10,550",161.7,159.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 11,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985209,2022-04-12,2022-04-12,17:31:29,17:34:01,6403.0,2528000.0,"2,533",160.8,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985414,2022-04-12,2022-04-12,17:53:28,17:57:00,10858.0,3073000.0,"3,533",159.7,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979431,2022-04-07,2022-04-07,15:53:28,15:58:00,13270.0,2927000.0,"4,533",160.6,157.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979552,2022-04-07,2022-04-07,16:24:28,16:31:00,19038.0,2914000.0,"6,533",160.7,156.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2981338,2022-04-08,2022-04-08,17:28:28,17:31:00,5153.0,2034000.0,"2,533",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982707,2022-04-11,2022-04-11,16:01:29,16:19:00,62403.0,3563000.0,"17,517",161.5,157.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 18,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985537,2022-04-12,2022-04-12,18:14:28,18:15:25,2375.0,2500000.0,"0,950",158.6,156.1,A,15,A15,ascending,Valburg,Elst,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983855,2022-04-12,2022-04-12,08:21:28,08:23:00,5060.0,3300000.0,"1,533",159.6,156.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984008,2022-04-12,2022-04-12,08:39:28,09:17:00,144135.0,3840000.0,"37,533",161.9,159.4,A,50,A50,ascending,Heteren,Renkum,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 38,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980641,2022-04-08,2022-04-08,13:50:28,13:56:00,12068.0,2181000.0,"5,533",157.9,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2981410,2022-04-08,2022-04-08,17:53:29,17:56:00,5220.0,2074000.0,"2,517",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980755,2022-04-08,2022-04-08,15:09:28,15:16:01,15773.0,2408000.0,"6,550",158.1,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2981002,2022-04-08,2022-04-08,16:16:29,16:28:00,27682.0,2404000.0,"11,517",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984758,2022-04-12,2022-04-12,16:32:29,16:34:00,4247.0,2800000.0,"1,517",158.7,155.9,A,15,A15,ascending,Valburg,Elst,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984764,2022-04-12,2022-04-12,16:33:29,16:36:45,6957.0,2130000.0,"3,267",162.1,159.9,A,15,A15,ascending,Elst,Ressen,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979862,2022-04-07,2022-04-07,17:16:29,17:24:00,20108.0,2675000.0,"7,517",161.8,159.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984633,2022-04-12,2022-04-12,16:07:28,16:09:01,3100.0,2000000.0,"1,550",161.8,159.8,A,15,A15,ascending,Elst,Ressen,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984675,2022-04-12,2022-04-12,16:17:29,16:19:00,3185.0,2100000.0,"1,517",162.1,160.0,A,15,A15,ascending,Elst,Ressen,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2978904,2022-04-07,2022-04-07,09:02:28,09:05:03,5902.0,2285000.0,"2,583",160.8,158.5,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979966,2022-04-07,2022-04-07,17:28:30,17:37:00,20102.0,2365000.0,"8,500",157.9,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980568,2022-04-08,2022-04-08,12:28:27,12:33:00,12388.0,2723000.0,"4,550",161.0,158.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985240,2022-04-12,2022-04-12,17:34:29,17:44:02,23253.0,2435000.0,"9,550",160.9,158.2,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985480,2022-04-12,2022-04-12,18:03:29,18:06:01,5892.0,2326000.0,"2,533",158.5,156.0,A,15,A15,ascending,Valburg,Elst,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980778,2022-04-08,2022-04-08,15:18:28,15:22:00,8607.0,2436000.0,"3,533",157.9,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985624,2022-04-12,2022-04-12,18:34:28,18:36:00,1993.0,1300000.0,"1,533",157.6,156.3,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983684,2022-04-12,2022-04-12,07:57:27,08:24:00,82132.0,3093000.0,"26,550",158.2,156.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980580,2022-04-08,2022-04-08,12:40:28,12:42:01,3100.0,2000000.0,"1,550",157.8,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980788,2022-04-08,2022-04-08,15:22:29,15:28:01,11817.0,2136000.0,"5,533",158.0,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983124,2022-04-11,2022-04-11,17:31:29,17:33:00,3033.0,2000000.0,"1,517",158.1,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985523,2022-04-12,2022-04-12,18:10:29,18:14:00,9565.0,2720000.0,"3,517",160.4,157.5,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984594,2022-04-12,2022-04-12,15:57:29,16:02:00,14713.0,3258000.0,"4,517",160.7,157.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984597,2022-04-12,2022-04-12,15:57:29,17:56:48,343630.0,2880000.0,"119,317",160.1,158.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,accident (len),VWM 16,Accidents,Accident,Accident,Accident,1
2984729,2022-04-12,2022-04-12,16:27:28,16:31:00,7790.0,2205000.0,"3,533",162.1,159.9,A,15,A15,ascending,Elst,Ressen,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984908,2022-04-12,2022-04-12,16:54:30,16:56:00,3150.0,2100000.0,"1,500",161.0,158.9,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980799,2022-04-08,2022-04-08,15:28:28,15:31:00,5253.0,2074000.0,"2,533",158.3,156.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985005,2022-04-12,2022-04-12,17:08:30,17:13:00,14173.0,3150000.0,"4,500",162.1,158.4,A,15,A15,ascending,Elst,Ressen,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985066,2022-04-12,2022-04-12,17:16:29,17:50:02,88440.0,2636000.0,"33,550",158.4,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 34,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985128,2022-04-12,2022-04-12,17:22:29,17:24:01,3680.0,2400000.0,"1,533",160.5,158.1,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979368,2022-04-07,2022-04-07,15:30:29,15:39:00,21208.0,2490000.0,"8,517",162.0,159.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2999200,2022-04-21,2022-04-21,17:53:29,18:04:00,29133.0,2770000.0,"10,517",162.0,159.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3000092,2022-04-22,2022-04-22,13:37:28,13:43:00,12007.0,2170000.0,"5,533",158.0,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2998881,2022-04-21,2022-04-21,17:18:29,17:21:00,5462.0,2170000.0,"2,517",158.4,156.3,A,1,A1,ascending,Hengelo,Hengelo-Noord,Hengelo,Duitse grens,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3000509,2022-04-22,2022-04-22,15:22:29,15:24:00,3488.0,2300000.0,"1,517",160.9,158.6,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3000420,2022-04-22,2022-04-22,15:05:28,15:13:00,30680.0,4073000.0,"7,533",159.6,154.9,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3000956,2022-04-22,2022-04-22,16:29:29,16:31:00,3185.0,2100000.0,"1,517",157.9,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3002867,2022-04-25,2022-04-25,11:09:26,11:23:00,36705.0,2706000.0,"13,567",161.1,159.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 14,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3003376,2022-04-25,2022-04-25,16:58:31,17:01:00,5298.0,2134000.0,"2,483",157.6,155.5,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2999041,2022-04-21,2022-04-21,17:34:30,17:42:01,26027.0,3463000.0,"7,517",160.6,156.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3001044,2022-04-22,2022-04-22,16:41:30,16:47:02,19283.0,3485000.0,"5,533",160.9,157.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3001124,2022-04-22,2022-04-22,16:51:30,16:58:00,18372.0,2826000.0,"6,500",161.0,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3001345,2022-04-22,2022-04-22,17:18:29,17:21:00,5500.0,2185000.0,"2,517",160.8,158.6,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3002872,2022-04-25,2022-04-25,11:23:27,13:30:02,321660.0,2541000.0,"126,583",157.9,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 127,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3000815,2022-04-22,2022-04-22,16:11:29,16:14:00,5537.0,2200000.0,"2,517",159.5,157.3,N,2,N2,ascending,Eindhoven-Airport,Eindhoven-Centrum,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3001754,2022-04-22,2022-04-22,19:53:26,20:13:00,50075.0,2559000.0,"19,567",158.2,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 20,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3002797,2022-04-25,2022-04-25,09:22:26,09:24:00,3603.0,2300000.0,"1,567",158.3,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3004442,2022-04-26,2022-04-26,16:56:29,17:00:02,7985.0,2249000.0,"3,550",158.3,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2999844,2022-04-22,2022-04-22,10:57:28,10:59:00,3373.0,2200000.0,"1,533",158.2,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3000118,2022-04-22,2022-04-22,13:45:29,14:02:00,38435.0,2327000.0,"16,517",158.2,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 17,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3000496,2022-04-22,2022-04-22,15:19:30,15:21:02,4140.0,2700000.0,"1,533",160.4,157.7,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3001915,2022-04-23,2022-04-23,11:47:27,11:50:01,5133.0,2000000.0,"2,567",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Opgehoogde werkzaamheden,Works Detected by WiFi Script,Works,Construction and Planned Maintenance,1
3002803,2022-04-25,2022-04-25,09:38:26,09:54:00,41687.0,2678000.0,"15,567",158.3,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,defective truck (s),VWM 5,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,1
3004489,2022-04-26,2022-04-26,17:03:28,18:05:09,166490.0,2699000.0,"61,683",157.9,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,accident (in a pointed file),VWM 46,Accidents,Accident,Accident,Accident,1
3001921,2022-04-23,2022-04-23,11:53:28,11:55:01,3100.0,2000000.0,"1,550",158.1,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 2,Opgehoogde werkzaamheden,Works Detected by WiFi Script,Works,Construction and Planned Maintenance,1
3002811,2022-04-25,2022-04-25,09:52:26,09:54:00,3133.0,2000000.0,"1,567",157.6,155.6,A,15,A15,ascending,Valburg,Elst,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3002813,2022-04-25,2022-04-25,09:58:26,10:01:00,5133.0,2000000.0,"2,567",157.6,155.6,A,15,A15,ascending,Valburg,Elst,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2999318,2022-04-21,2022-04-21,18:06:29,18:10:03,4858.0,1362000.0,"3,567",157.6,156.3,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3001534,2022-04-22,2022-04-22,17:45:30,17:51:00,20053.0,3646000.0,"5,500",161.0,156.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3005023,2022-04-26,2022-04-26,18:47:27,18:51:01,8057.0,2259000.0,"3,567",161.0,158.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3005246,2022-04-28,2022-04-28,10:48:26,10:52:00,7235.0,2029000.0,"3,567",157.8,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3005284,2022-04-28,2022-04-28,12:08:27,12:10:00,3565.0,2300000.0,"1,550",158.5,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
