NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month,route
3198640,2022-09-29,2022-09-29,08:07:27,08:09:01,3133.0,2000000.0,"1,567",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3198818,2022-09-29,2022-09-29,08:28:27,08:30:04,3718.0,2300000.0,"1,617",159.6,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3198942,2022-09-29,2022-09-29,08:43:28,08:46:02,6052.0,2358000.0,"2,567",159.5,157.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3199226,2022-09-29,2022-09-29,09:32:27,09:50:05,62305.0,3533000.0,"17,633",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 18,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3198421,2022-09-29,2022-09-29,07:25:25,07:30:04,12383.0,2663000.0,"4,650",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3198524,2022-09-29,2022-09-29,07:47:26,09:11:02,380388.0,4550000.0,"83,600",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 84,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3198656,2022-09-29,2022-09-29,08:09:27,08:11:02,4275.0,2700000.0,"1,583",159.6,156.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3198762,2022-09-29,2022-09-29,08:21:27,08:24:02,8613.0,3334000.0,"2,583",159.7,156.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3194556,2022-09-27,2022-09-27,08:41:27,08:52:02,34455.0,3256000.0,"10,583",159.5,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3194164,2022-09-27,2022-09-27,07:55:26,08:40:05,195635.0,4382000.0,"44,650",161.7,159.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,defective vehicle (s),VWM 2,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,12,E-A
3187066,2022-09-22,2022-09-22,07:38:25,07:41:00,6193.0,2397000.0,"2,583",158.7,156.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3187267,2022-09-22,2022-09-22,08:11:28,08:15:03,9137.0,2550000.0,"3,583",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3192378,2022-09-26,2022-09-26,08:28:28,08:33:00,11980.0,2643000.0,"4,533",159.5,157.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3187605,2022-09-22,2022-09-22,09:02:28,09:43:00,203025.0,5009000.0,"40,533",158.7,156.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident (len),VWM 2,Accidents,Accident,Accident,Accident,12,E-A
3166726,2022-09-08,2022-09-08,08:40:28,08:42:01,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3167094,2022-09-08,2022-09-08,09:45:27,09:49:00,7685.0,2165000.0,"3,550",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166202,2022-09-08,2022-09-08,07:37:28,07:43:00,17033.0,3078000.0,"5,533",159.7,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166308,2022-09-08,2022-09-08,07:50:28,07:53:01,5295.0,2076000.0,"2,550",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166762,2022-09-08,2022-09-08,08:43:28,08:48:02,15535.0,3402000.0,"4,567",159.7,156.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166843,2022-09-08,2022-09-08,08:53:28,08:56:02,5390.0,2100000.0,"2,567",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166939,2022-09-08,2022-09-08,09:06:28,09:08:00,3373.0,2200000.0,"1,533",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166135,2022-09-08,2022-09-08,07:26:27,07:29:00,9225.0,3618000.0,"2,550",161.0,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3170731,2022-09-09,2022-09-09,17:40:28,17:47:00,14305.0,2190000.0,"6,533",160.9,158.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3172160,2022-09-12,2022-09-12,07:53:27,07:57:01,8330.0,2336000.0,"3,567",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3172257,2022-09-12,2022-09-12,08:15:27,08:17:00,3100.0,2000000.0,"1,550",159.4,157.4,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166159,2022-09-08,2022-09-08,07:31:27,07:34:01,6160.0,2400000.0,"2,567",160.8,158.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3166525,2022-09-08,2022-09-08,08:16:30,08:20:03,10883.0,3066000.0,"3,550",159.7,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3170774,2022-09-09,2022-09-09,17:47:28,17:59:00,27382.0,2374000.0,"11,533",160.3,158.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3167085,2022-09-08,2022-09-08,09:38:27,09:40:04,5012.0,3100000.0,"1,617",159.7,156.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3183706,2022-09-20,2022-09-20,07:45:26,08:02:00,40030.0,2416000.0,"16,567",160.0,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 17,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3183853,2022-09-20,2022-09-20,08:06:27,08:09:00,7070.0,2773000.0,"2,550",158.9,156.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3185903,2022-09-21,2022-09-21,08:40:28,09:00:03,64210.0,3279000.0,"19,583",160.4,158.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 20,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3179938,2022-09-16,2022-09-16,15:18:28,15:49:33,81070.0,2608000.0,"31,083",157.4,155.4,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident (len),VWM 7,Accidents,Accident,Accident,Accident,12,E-A
3162838,2022-09-06,2022-09-06,08:30:28,08:33:01,5865.0,2300000.0,"2,550",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3161305,2022-09-05,2022-09-05,08:48:27,08:50:03,3680.0,2300000.0,"1,600",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3162671,2022-09-06,2022-09-06,08:10:27,08:15:02,11923.0,2601000.0,"4,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3162478,2022-09-06,2022-09-06,07:47:27,07:49:00,3410.0,2200000.0,"1,550",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3162613,2022-09-06,2022-09-06,08:03:27,08:06:01,5832.0,2272000.0,"2,567",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3162856,2022-09-06,2022-09-06,08:33:28,08:37:01,8580.0,2417000.0,"3,550",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3162995,2022-09-06,2022-09-06,08:48:28,08:53:01,12518.0,2751000.0,"4,550",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3164638,2022-09-07,2022-09-07,08:01:28,08:07:00,18537.0,3350000.0,"5,533",159.7,156.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3162563,2022-09-06,2022-09-06,07:57:27,07:59:01,3760.0,2400000.0,"1,567",159.6,157.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3161253,2022-09-05,2022-09-05,08:38:27,08:40:03,4800.0,3000000.0,"1,600",159.8,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3161168,2022-09-05,2022-09-05,08:22:27,08:24:02,3642.0,2300000.0,"1,583",158.1,155.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3164623,2022-09-07,2022-09-07,07:57:28,07:59:00,3220.0,2100000.0,"1,533",159.8,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3161085,2022-09-05,2022-09-05,08:09:27,08:15:03,18952.0,3384000.0,"5,600",159.6,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3162731,2022-09-06,2022-09-06,08:17:27,08:20:03,6025.0,2317000.0,"2,600",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
