NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
2982080,2022-04-11,2022-04-11,07:30:26,07:33:00,5133.0,2000000.0,"2,567",174.7,176.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982338,2022-04-11,2022-04-11,08:34:28,09:21:00,194790.0,4186000.0,"46,533",180.4,182.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 47,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982471,2022-04-11,2022-04-11,10:20:27,10:22:00,3255.0,2100000.0,"1,550",163.2,165.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982730,2022-04-11,2022-04-11,16:08:29,16:11:00,5378.0,2137000.0,"2,517",164.1,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979151,2022-04-07,2022-04-07,10:11:27,10:13:00,3255.0,2100000.0,"1,550",174.2,176.3,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979623,2022-04-07,2022-04-07,16:37:28,16:51:00,45492.0,3361000.0,"13,533",163.4,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979816,2022-04-07,2022-04-07,17:09:29,17:16:00,13813.0,2120000.0,"6,517",163.4,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980420,2022-04-08,2022-04-08,08:28:27,08:32:00,11300.0,3183000.0,"3,550",175.8,178.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980704,2022-04-08,2022-04-08,14:44:28,14:47:00,5630.0,2222000.0,"2,533",163.4,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982474,2022-04-11,2022-04-11,10:30:26,10:34:00,8560.0,2400000.0,"3,567",164.4,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982815,2022-04-11,2022-04-11,16:30:29,16:33:00,7773.0,3089000.0,"2,517",163.9,167.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984217,2022-04-12,2022-04-12,09:06:27,09:08:00,3410.0,2200000.0,"1,550",177.7,179.9,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979156,2022-04-07,2022-04-07,10:13:26,10:15:02,3200.0,2000000.0,"1,600",174.4,176.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980427,2022-04-08,2022-04-08,08:32:27,08:52:00,49467.0,2530000.0,"19,550",177.8,180.1,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 20,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980613,2022-04-08,2022-04-08,13:21:28,13:26:00,10278.0,2267000.0,"4,533",164.4,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982097,2022-04-11,2022-04-11,07:36:26,08:19:00,152852.0,3591000.0,"42,567",176.1,178.7,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 43,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984701,2022-04-12,2022-04-12,16:22:29,16:25:01,7853.0,3100000.0,"2,533",164.3,168.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979159,2022-04-07,2022-04-07,10:14:26,10:24:00,28838.0,3014000.0,"9,567",163.9,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 10,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979733,2022-04-07,2022-04-07,16:54:29,17:01:00,18182.0,2790000.0,"6,517",164.2,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982101,2022-04-11,2022-04-11,07:37:25,07:39:00,3800.0,2400000.0,"1,583",181.5,183.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982201,2022-04-11,2022-04-11,08:03:27,08:07:01,7463.0,2093000.0,"3,567",180.2,182.4,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982438,2022-04-11,2022-04-11,09:26:27,09:28:00,3565.0,2300000.0,"1,550",164.2,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982441,2022-04-11,2022-04-11,09:30:26,09:45:02,38270.0,2621000.0,"14,600",173.6,176.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982444,2022-04-11,2022-04-11,09:33:26,09:35:02,3360.0,2100000.0,"1,600",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980630,2022-04-08,2022-04-08,13:38:27,13:41:00,5963.0,2339000.0,"2,550",164.6,166.9,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982843,2022-04-11,2022-04-11,16:38:29,16:40:02,5270.0,3400000.0,"1,550",164.5,167.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2985354,2022-04-12,2022-04-12,17:45:28,17:47:00,4447.0,2900000.0,"1,533",142.7,156.4,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983698,2022-04-12,2022-04-12,07:59:27,08:01:00,3565.0,2300000.0,"1,550",174.4,176.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982020,2022-04-11,2022-04-11,06:48:24,07:04:00,41215.0,2642000.0,"15,600",161.6,164.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982779,2022-04-11,2022-04-11,16:22:29,16:26:00,8708.0,2476000.0,"3,517",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984317,2022-04-12,2022-04-12,09:32:27,09:34:00,3255.0,2100000.0,"1,550",180.8,182.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2978792,2022-04-07,2022-04-07,08:49:29,08:52:01,11147.0,4400000.0,"2,533",175.7,180.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979086,2022-04-07,2022-04-07,09:38:27,10:12:00,122660.0,3656000.0,"33,550",164.4,166.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 34,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984186,2022-04-12,2022-04-12,09:00:28,09:27:00,100815.0,3800000.0,"26,533",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984236,2022-04-12,2022-04-12,09:10:27,09:18:00,31455.0,4166000.0,"7,550",180.3,186.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984284,2022-04-12,2022-04-12,09:23:27,09:27:00,8182.0,2305000.0,"3,550",175.0,177.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984320,2022-04-12,2022-04-12,09:33:26,09:38:00,12317.0,2697000.0,"4,567",176.7,179.9,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983465,2022-04-12,2022-04-12,07:01:24,07:10:00,25095.0,2918000.0,"8,600",164.0,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980365,2022-04-08,2022-04-08,07:36:25,07:54:00,74595.0,4242000.0,"17,583",176.2,181.4,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,accident (len),VWM 8,Accidents,Accident,Accident,Accident,1
2980645,2022-04-08,2022-04-08,13:56:29,14:09:00,39092.0,3123000.0,"12,517",163.2,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 13,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982229,2022-04-11,2022-04-11,08:11:27,08:30:02,62393.0,3357000.0,"18,583",181.2,183.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2982866,2022-04-11,2022-04-11,16:44:29,16:46:01,3220.0,2100000.0,"1,533",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984329,2022-04-12,2022-04-12,09:36:27,09:57:00,65470.0,3186000.0,"20,550",163.2,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 21,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984370,2022-04-12,2022-04-12,09:57:26,10:06:00,25700.0,3000000.0,"8,567",163.6,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 9,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984588,2022-04-12,2022-04-12,15:55:28,15:58:00,7093.0,2800000.0,"2,533",161.9,164.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984628,2022-04-12,2022-04-12,16:06:29,16:22:00,48552.0,3129000.0,"15,517",161.9,165.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2978710,2022-04-07,2022-04-07,08:41:28,08:49:00,23878.0,3170000.0,"7,533",175.8,178.2,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979000,2022-04-07,2022-04-07,09:17:27,09:44:00,126613.0,4769000.0,"26,550",179.6,182.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979570,2022-04-07,2022-04-07,16:28:29,16:30:02,3100.0,2000000.0,"1,550",164.6,166.6,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979861,2022-04-07,2022-04-07,17:16:29,17:18:00,3337.0,2200000.0,"1,517",164.9,167.1,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980564,2022-04-08,2022-04-08,12:18:28,12:22:00,8120.0,2298000.0,"3,533",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983481,2022-04-12,2022-04-12,07:11:24,07:18:00,16337.0,2475000.0,"6,600",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2978907,2022-04-07,2022-04-07,09:03:27,09:15:02,34398.0,2970000.0,"11,583",175.8,178.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2979108,2022-04-07,2022-04-07,09:45:27,09:47:00,3410.0,2200000.0,"1,550",181.6,183.8,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980767,2022-04-08,2022-04-08,15:15:27,15:22:00,17853.0,2726000.0,"6,550",164.1,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980894,2022-04-08,2022-04-08,15:55:28,15:58:00,5415.0,2138000.0,"2,533",162.7,164.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983489,2022-04-12,2022-04-12,07:17:25,08:14:00,216500.0,3826000.0,"56,583",173.0,175.2,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 57,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983680,2022-04-12,2022-04-12,07:57:27,07:59:00,3100.0,2000000.0,"1,550",180.4,182.4,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984014,2022-04-12,2022-04-12,08:40:27,08:43:00,5177.0,2030000.0,"2,550",144.1,156.9,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980381,2022-04-08,2022-04-08,07:54:26,07:56:00,3760.0,2400000.0,"1,567",181.3,183.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984297,2022-04-12,2022-04-12,09:27:27,09:31:00,7943.0,2238000.0,"3,550",179.5,181.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980386,2022-04-08,2022-04-08,07:56:26,08:04:01,14373.0,1895000.0,"7,583",181.9,183.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980391,2022-04-08,2022-04-08,08:02:27,08:11:09,24060.0,2766000.0,"8,700",176.2,178.5,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,accident (len),VWM 3,Accidents,Accident,Accident,Accident,1
2980578,2022-04-08,2022-04-08,12:39:27,12:41:00,3255.0,2100000.0,"1,550",162.9,165.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983723,2022-04-12,2022-04-12,08:04:28,08:45:02,116342.0,2868000.0,"40,567",175.9,178.3,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 41,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2984302,2022-04-12,2022-04-12,09:28:27,09:35:02,29478.0,4478000.0,"6,583",164.3,169.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980668,2022-04-08,2022-04-08,14:19:28,14:42:00,89708.0,3981000.0,"22,533",163.2,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 23,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2980918,2022-04-08,2022-04-08,15:59:28,16:01:00,3220.0,2100000.0,"1,533",163.0,165.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2983878,2022-04-12,2022-04-12,08:24:28,09:06:00,115928.0,2791000.0,"41,533",177.9,180.2,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 42,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
3002858,2022-04-25,2022-04-25,10:55:27,10:57:00,3255.0,2100000.0,"1,550",163.5,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
