NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3133715,2022-08-04,2022-08-04,20:14:36,20:15:58,2733.0,2000000.0,"1,367",159.7,161.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,accident (len),,Accidents,Accident,Accident,Accident,2
3133716,2022-08-04,2022-08-04,20:14:26,21:24:54,306250.0,4346000.0,"70,467",159.6,161.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,accident (len),VWM 2,Accidents,Accident,Accident,Accident,2
3147069,2022-08-25,2022-08-25,15:14:05,15:29:25,61333.0,4000000.0,"15,333",153.2,155.2,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,accident (len),,Accidents,Accident,Accident,Accident,2
3147074,2022-08-25,2022-08-25,15:14:28,16:32:35,499298.0,6392000.0,"78,117",153.3,159.0,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,spitsfile (with accident),VWM 43,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3142131,2022-08-19,2022-08-19,12:35:30,13:40:41,228172.0,3500000.0,"65,183",158.2,161.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,previously accident (len),VWM 15,Previous Accident(s),Accident,Accident,Accident,2
3148366,2022-08-26,2022-08-26,13:45:29,13:47:00,4853.0,3200000.0,"1,517",154.7,157.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3148438,2022-08-26,2022-08-26,14:03:29,14:08:00,10745.0,2379000.0,"4,517",156.0,158.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3148645,2022-08-26,2022-08-26,14:57:29,15:04:01,16357.0,2504000.0,"6,533",154.5,157.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3148886,2022-08-26,2022-08-26,15:37:30,15:40:03,7267.0,2850000.0,"2,550",158.9,161.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3150008,2022-08-27,2022-08-27,11:46:29,11:49:00,5537.0,2200000.0,"2,517",156.6,158.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3152694,2022-08-30,2022-08-30,08:40:29,08:43:01,7253.0,2863000.0,"2,533",159.9,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3148804,2022-08-26,2022-08-26,15:24:30,15:37:01,45155.0,3608000.0,"12,517",155.1,158.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3150015,2022-08-27,2022-08-27,11:51:29,12:02:00,36537.0,3474000.0,"10,517",155.7,160.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 11,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3152362,2022-08-30,2022-08-30,07:53:26,09:11:01,392243.0,5056000.0,"77,583",159.8,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 78,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3148909,2022-08-26,2022-08-26,15:41:30,15:57:01,67150.0,4328000.0,"15,517",154.2,158.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3149322,2022-08-26,2022-08-26,16:48:31,16:50:03,4140.0,2700000.0,"1,533",154.7,157.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3152617,2022-08-30,2022-08-30,08:31:30,08:35:03,8470.0,2386000.0,"3,550",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3154054,2022-08-30,2022-08-30,17:29:31,17:46:01,42908.0,2600000.0,"16,500",162.1,164.5,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3150051,2022-08-27,2022-08-27,12:18:29,12:26:00,18967.0,2523000.0,"7,517",160.1,162.4,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 8,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3152722,2022-08-30,2022-08-30,08:43:29,08:45:02,5270.0,3400000.0,"1,550",159.7,156.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3149243,2022-08-26,2022-08-26,16:35:32,16:37:00,4400.0,3000000.0,"1,467",154.9,157.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3149045,2022-08-26,2022-08-26,16:02:30,16:05:03,7833.0,3072000.0,"2,550",159.8,162.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3150065,2022-08-27,2022-08-27,12:26:28,12:38:00,35543.0,3082000.0,"11,533",159.1,162.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 12,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3153742,2022-08-30,2022-08-30,16:47:30,17:17:00,82371.0,2792000.0,"29,500",157.4,159.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 30,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3149258,2022-08-26,2022-08-26,16:37:31,16:40:04,5277.0,2069000.0,"2,550",155.3,157.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3149064,2022-08-26,2022-08-26,16:05:31,16:14:00,17892.0,2109000.0,"8,483",157.6,159.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3152491,2022-08-30,2022-08-30,08:12:28,08:20:04,24273.0,3194000.0,"7,600",160.9,158.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3152749,2022-08-30,2022-08-30,08:46:28,08:48:01,3565.0,2300000.0,"1,550",159.6,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3154421,2022-08-30,2022-08-30,18:28:30,18:33:01,10027.0,2220000.0,"4,517",159.0,161.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3154439,2022-08-30,2022-08-30,18:36:30,18:38:00,3300.0,2200000.0,"1,500",159.7,161.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3152676,2022-08-30,2022-08-30,08:37:29,08:39:00,3185.0,2100000.0,"1,517",159.8,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2
3305680,2022-12-05,2022-12-05,07:58:27,08:19:00,86713.0,4220000.0,"20,550",159.6,156.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 21,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3305910,2022-12-05,2022-12-05,08:30:28,08:32:00,3067.0,2000000.0,"1,533",159.7,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3307564,2022-12-06,2022-12-06,07:51:27,07:57:00,16422.0,2959000.0,"5,550",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3307681,2022-12-06,2022-12-06,08:04:28,08:06:01,3255.0,2100000.0,"1,550",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3310190,2022-12-07,2022-12-07,08:18:28,08:20:03,3325.0,2100000.0,"1,583",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3309521,2022-12-06,2022-12-06,17:50:29,17:53:00,6202.0,2464000.0,"2,517",160.8,163.4,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3307923,2022-12-06,2022-12-06,08:33:28,08:35:04,3360.0,2100000.0,"1,600",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3305953,2022-12-05,2022-12-05,08:36:28,08:41:00,11640.0,2568000.0,"4,533",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3305855,2022-12-05,2022-12-05,08:23:28,08:25:03,3642.0,2300000.0,"1,583",159.4,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3309364,2022-12-06,2022-12-06,17:34:29,18:20:03,210013.0,4609000.0,"45,567",152.9,155.1,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 46,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3305873,2022-12-05,2022-12-05,08:25:28,08:36:00,37623.0,3572000.0,"10,533",159.7,156.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3307306,2022-12-06,2022-12-06,07:13:25,09:09:00,618505.0,5351000.0,"115,583",158.9,156.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 116,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3309073,2022-12-06,2022-12-06,17:09:30,17:11:00,3450.0,2300000.0,"1,500",162.1,164.4,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3311543,2022-12-07,2022-12-07,17:25:30,17:31:00,19940.0,3625000.0,"5,500",160.6,163.8,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3301745,2022-12-01,2022-12-01,08:12:29,08:14:00,3033.0,2000000.0,"1,517",158.9,156.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3301459,2022-12-01,2022-12-01,07:38:27,07:52:00,36402.0,2686000.0,"13,550",159.1,157.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3301911,2022-12-01,2022-12-01,08:34:29,08:36:00,5157.0,3400000.0,"1,517",159.7,156.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3302303,2022-12-01,2022-12-01,11:44:28,12:43:11,206725.0,3521000.0,"58,717",156.0,158.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,defective truck (s),VWM 5,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,3
3302312,2022-12-01,2022-12-01,11:59:29,12:50:00,231228.0,4577000.0,"50,517",157.6,162.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 51,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3301593,2022-12-01,2022-12-01,07:53:27,07:57:00,7290.0,2054000.0,"3,550",158.5,156.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3303179,2022-12-01,2022-12-01,17:19:31,17:22:00,6208.0,2500000.0,"2,483",161.5,164.0,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3312617,2022-12-08,2022-12-08,08:11:28,08:16:00,11507.0,2538000.0,"4,533",159.6,157.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3315174,2022-12-08,2022-12-08,18:45:28,20:14:30,307303.0,3452000.0,"89,033",161.1,163.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,object on the road (with clean -up/storage room),VWM 1,Incident(en),Incident,Incident,Incident,3
3316442,2022-12-09,2022-12-09,17:02:29,17:05:03,4877.0,1900000.0,"2,567",161.8,163.7,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3316472,2022-12-09,2022-12-09,17:06:29,17:19:00,25605.0,2046000.0,"12,517",162.0,165.0,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3317487,2022-12-12,2022-12-12,07:29:26,07:31:01,4275.0,2700000.0,"1,583",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3315933,2022-12-09,2022-12-09,15:45:29,16:19:00,95090.0,2837000.0,"33,517",157.9,161.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 34,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3311684,2022-12-07,2022-12-07,17:40:30,17:42:00,4800.0,3200000.0,"1,500",160.2,163.4,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3318032,2022-12-12,2022-12-12,08:51:28,08:54:00,5940.0,2345000.0,"2,533",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3312312,2022-12-08,2022-12-08,07:40:26,07:43:00,6527.0,2543000.0,"2,567",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3312771,2022-12-08,2022-12-08,08:27:28,08:29:01,3255.0,2100000.0,"1,550",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3317706,2022-12-12,2022-12-12,07:58:28,08:25:03,87403.0,3288000.0,"26,583",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3317967,2022-12-12,2022-12-12,08:37:28,08:47:00,31842.0,3340000.0,"9,533",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3316253,2022-12-09,2022-12-09,16:33:29,16:43:00,24572.0,2582000.0,"9,517",159.8,162.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3318405,2022-12-12,2022-12-12,15:55:29,16:23:00,106017.0,3853000.0,"27,517",154.4,156.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 28,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3318565,2022-12-12,2022-12-12,16:29:30,16:33:00,10123.0,2892000.0,"3,500",159.3,162.4,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3317927,2022-12-12,2022-12-12,08:29:28,08:32:00,8420.0,3324000.0,"2,533",159.7,156.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3331321,2022-12-20,2022-12-20,07:40:27,07:43:00,7737.0,3034000.0,"2,550",159.6,156.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3327879,2022-12-16,2022-12-16,15:23:30,15:25:02,4293.0,2800000.0,"1,533",157.6,160.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3328067,2022-12-16,2022-12-16,15:53:31,15:55:03,3680.0,2400000.0,"1,533",159.6,162.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3329842,2022-12-19,2022-12-19,07:56:28,07:58:00,5060.0,3300000.0,"1,533",159.6,156.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3332117,2022-12-20,2022-12-20,10:03:29,10:08:00,13678.0,3028000.0,"4,517",159.9,156.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3333050,2022-12-20,2022-12-20,17:00:31,17:26:00,74490.0,2923000.0,"25,483",158.4,161.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 25,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3327930,2022-12-16,2022-12-16,15:31:30,15:34:00,5847.0,2339000.0,"2,500",159.9,162.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3332078,2022-12-20,2022-12-20,09:41:29,09:50:04,35072.0,4086000.0,"8,583",160.6,156.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3327950,2022-12-16,2022-12-16,15:34:30,15:39:00,14617.0,3248000.0,"4,500",159.7,162.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
